ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Date_c,Year,Month,Day,Duration,month,year
AL051990,DIANA,1990-08-07,600,,HU,20.7,-94.7,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-07,1990,8,7,3,8,1990
AL051990,DIANA,1990-08-07,1200,,HU,20.8,-95.8,75,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-07,1990,8,7,3,8,1990
AL051990,DIANA,1990-08-07,1800,,HU,20.9,-96.8,85,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-07,1990,8,7,3,8,1990
AL051990,DIANA,1990-08-07,1900,L,HU,20.9,-97.0,85,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-07,1990,8,7,3,8,1990
AL051990,DIANA,1990-08-08,0,,TS,20.8,-98.1,55,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-08,1990,8,8,3,8,1990
AL051990,DIANA,1990-08-08,600,,TS,20.7,-99.4,50,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-08,1990,8,8,3,8,1990
AL081990,GUSTAV,1990-08-25,0,,TS,13.3,-49.0,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-25,1990,8,25,4,8,1990
AL081990,GUSTAV,1990-08-25,600,,TS,13.5,-50.1,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-25,1990,8,25,4,8,1990
AL081990,GUSTAV,1990-08-25,1200,,TS,13.7,-51.2,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-25,1990,8,25,4,8,1990
AL081990,GUSTAV,1990-08-25,1800,,TS,13.8,-52.3,50,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-25,1990,8,25,4,8,1990
AL081990,GUSTAV,1990-08-26,0,,TS,14.0,-53.3,55,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-26,1990,8,26,4,8,1990
AL081990,GUSTAV,1990-08-26,600,,TS,14.2,-54.4,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-26,1990,8,26,4,8,1990
AL081990,GUSTAV,1990-08-26,1200,,HU,14.5,-55.5,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-26,1990,8,26,4,8,1990
AL081990,GUSTAV,1990-08-26,1800,,HU,15.0,-56.4,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-26,1990,8,26,4,8,1990
AL081990,GUSTAV,1990-08-27,0,,HU,15.3,-57.0,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,4,8,1990
AL081990,GUSTAV,1990-08-27,600,,HU,15.9,-57.7,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,4,8,1990
AL081990,GUSTAV,1990-08-27,1200,,HU,16.6,-58.0,90,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,4,8,1990
AL081990,GUSTAV,1990-08-27,1800,,HU,17.3,-58.2,95,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,4,8,1990
AL081990,GUSTAV,1990-08-28,0,,HU,18.1,-58.2,95,966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,4,8,1990
AL081990,GUSTAV,1990-08-28,600,,HU,19.0,-58.1,90,969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,4,8,1990
AL081990,GUSTAV,1990-08-28,1200,,HU,20.0,-58.0,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,4,8,1990
AL081990,GUSTAV,1990-08-28,1800,,HU,21.1,-58.0,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,4,8,1990
AL081990,GUSTAV,1990-08-29,0,,HU,22.2,-57.8,75,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-29,1990,8,29,4,8,1990
AL081990,GUSTAV,1990-08-29,600,,HU,22.9,-57.8,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-29,1990,8,29,4,8,1990
AL081990,GUSTAV,1990-08-29,1200,,HU,23.7,-57.8,75,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-29,1990,8,29,4,8,1990
AL081990,GUSTAV,1990-08-29,1800,,HU,24.4,-57.8,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-29,1990,8,29,4,8,1990
AL091990,HORTENSE,1990-08-26,600,,TS,14.4,-40.0,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-26,1990,8,26,3,8,1990
AL091990,HORTENSE,1990-08-26,1200,,TS,15.4,-40.2,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-26,1990,8,26,3,8,1990
AL091990,HORTENSE,1990-08-26,1800,,TS,16.5,-40.3,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-26,1990,8,26,3,8,1990
AL091990,HORTENSE,1990-08-27,0,,TS,17.4,-40.5,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,3,8,1990
AL091990,HORTENSE,1990-08-27,600,,TS,18.1,-41.0,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,3,8,1990
AL091990,HORTENSE,1990-08-27,1200,,TS,18.9,-41.7,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,3,8,1990
AL091990,HORTENSE,1990-08-27,1800,,TS,20.0,-42.5,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-27,1990,8,27,3,8,1990
AL091990,HORTENSE,1990-08-28,0,,TS,21.0,-43.2,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,3,8,1990
AL091990,HORTENSE,1990-08-28,600,,TS,21.7,-43.6,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,3,8,1990
AL091990,HORTENSE,1990-08-28,1200,,TS,22.3,-44.1,55,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,3,8,1990
AL091990,HORTENSE,1990-08-28,1800,,TS,22.8,-44.9,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-28,1990,8,28,3,8,1990
AL091990,HORTENSE,1990-08-29,0,,TS,23.5,-45.7,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-29,1990,8,29,3,8,1990
AL091990,HORTENSE,1990-08-29,600,,TS,24.4,-46.6,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-29,1990,8,29,3,8,1990
AL101990,ISIDORE,1990-09-05,1200,,TS,10.0,-32.7,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-05,1990,9,5,3,9,1990
AL101990,ISIDORE,1990-09-05,1800,,TS,10.4,-33.8,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-05,1990,9,5,3,9,1990
AL101990,ISIDORE,1990-09-06,0,,TS,11.3,-34.7,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-06,1990,9,6,3,9,1990
AL101990,ISIDORE,1990-09-06,600,,TS,12.4,-35.4,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-06,1990,9,6,3,9,1990
AL101990,ISIDORE,1990-09-06,1200,,TS,13.5,-36.0,55,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-06,1990,9,6,3,9,1990
AL101990,ISIDORE,1990-09-06,1800,,TS,14.7,-36.4,60,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-06,1990,9,6,3,9,1990
AL101990,ISIDORE,1990-09-07,0,,HU,15.9,-36.8,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-07,1990,9,7,3,9,1990
AL101990,ISIDORE,1990-09-07,600,,HU,17.2,-37.3,75,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-07,1990,9,7,3,9,1990
AL101990,ISIDORE,1990-09-07,1200,,HU,18.5,-37.6,85,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-07,1990,9,7,3,9,1990
AL101990,ISIDORE,1990-09-07,1800,,HU,19.9,-37.9,80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-07,1990,9,7,3,9,1990
AL101990,ISIDORE,1990-09-08,0,,HU,21.1,-38.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-08,1990,9,8,3,9,1990
AL101990,ISIDORE,1990-09-08,600,,HU,22.2,-38.7,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-08,1990,9,8,3,9,1990
AL101990,ISIDORE,1990-09-08,1200,,HU,23.2,-39.3,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-08,1990,9,8,3,9,1990
AL101990,ISIDORE,1990-09-08,1800,,TS,24.3,-40.0,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-09-08,1990,9,8,3,9,1990
AL131990,KLAUS,1990-10-03,1800,,TS,16.2,-59.6,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-03,1990,10,3,6,10,1990
AL131990,KLAUS,1990-10-04,0,,TS,16.4,-59.8,45,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-04,1990,10,4,6,10,1990
AL131990,KLAUS,1990-10-04,600,,TS,16.5,-60.1,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-04,1990,10,4,6,10,1990
AL131990,KLAUS,1990-10-04,1200,,TS,16.6,-60.4,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-04,1990,10,4,6,10,1990
AL131990,KLAUS,1990-10-04,1800,,TS,16.8,-60.7,55,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-04,1990,10,4,6,10,1990
AL131990,KLAUS,1990-10-05,0,,TS,16.9,-60.9,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-05,1990,10,5,6,10,1990
AL131990,KLAUS,1990-10-05,600,,TS,17.0,-61.1,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-05,1990,10,5,6,10,1990
AL131990,KLAUS,1990-10-05,1200,,HU,17.2,-61.2,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-05,1990,10,5,6,10,1990
AL131990,KLAUS,1990-10-05,1800,,HU,17.4,-61.4,70,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-05,1990,10,5,6,10,1990
AL131990,KLAUS,1990-10-06,0,,HU,17.7,-61.6,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-06,1990,10,6,6,10,1990
AL131990,KLAUS,1990-10-06,600,,TS,18.1,-61.8,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-06,1990,10,6,6,10,1990
AL131990,KLAUS,1990-10-06,1200,,TS,18.3,-62.1,60,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-06,1990,10,6,6,10,1990
AL131990,KLAUS,1990-10-06,1800,,TS,18.6,-62.3,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-06,1990,10,6,6,10,1990
AL131990,KLAUS,1990-10-07,0,,TS,18.7,-62.7,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-07,1990,10,7,6,10,1990
AL131990,KLAUS,1990-10-07,600,,TS,18.8,-63.1,55,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-07,1990,10,7,6,10,1990
AL131990,KLAUS,1990-10-07,1200,,TS,18.9,-63.8,50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-07,1990,10,7,6,10,1990
AL131990,KLAUS,1990-10-07,1800,,TS,19.2,-64.9,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-07,1990,10,7,6,10,1990
AL131990,KLAUS,1990-10-08,1200,,TS,21.1,-68.9,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-08,1990,10,8,6,10,1990
AL131990,KLAUS,1990-10-08,1800,,TS,21.9,-70.1,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-08,1990,10,8,6,10,1990
AL131990,KLAUS,1990-10-09,0,,TS,22.6,-71.2,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-09,1990,10,9,6,10,1990
AL131990,KLAUS,1990-10-09,600,,TS,23.4,-72.3,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-09,1990,10,9,6,10,1990
AL131990,KLAUS,1990-10-09,1200,,TS,24.5,-73.4,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-09,1990,10,9,6,10,1990
AL071991,DANNY,1991-09-08,1200,,TS,10.3,-35.0,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-08,1991,9,8,3,9,1991
AL071991,DANNY,1991-09-08,1800,,TS,10.8,-36.5,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-08,1991,9,8,3,9,1991
AL071991,DANNY,1991-09-09,0,,TS,11.3,-37.9,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-09,1991,9,9,3,9,1991
AL071991,DANNY,1991-09-09,600,,TS,11.8,-39.6,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-09,1991,9,9,3,9,1991
AL071991,DANNY,1991-09-09,1200,,TS,12.5,-41.5,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-09,1991,9,9,3,9,1991
AL071991,DANNY,1991-09-09,1800,,TS,13.4,-43.4,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-09,1991,9,9,3,9,1991
AL071991,DANNY,1991-09-10,0,,TS,14.2,-45.2,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-10,1991,9,10,3,9,1991
AL071991,DANNY,1991-09-10,600,,TS,14.9,-47.3,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-10,1991,9,10,3,9,1991
AL071991,DANNY,1991-09-10,1200,,TS,15.3,-49.7,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-10,1991,9,10,3,9,1991
AL071991,DANNY,1991-09-10,1800,,TS,15.7,-52.1,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-10,1991,9,10,3,9,1991
AL071991,DANNY,1991-09-11,0,,TS,15.8,-54.1,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-11,1991,9,11,3,9,1991
AL071991,DANNY,1991-09-11,600,,TS,15.9,-56.1,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-09-11,1991,9,11,3,9,1991
AL041992,ANDREW,1992-08-17,1200,,TS,12.3,-42.0,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-17,1992,8,17,4,8,1992
AL041992,ANDREW,1992-08-17,1800,,TS,13.1,-44.2,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-17,1992,8,17,4,8,1992
AL041992,ANDREW,1992-08-18,0,,TS,13.6,-46.2,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-18,1992,8,18,4,8,1992
AL041992,ANDREW,1992-08-18,600,,TS,14.1,-48.0,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-18,1992,8,18,4,8,1992
AL041992,ANDREW,1992-08-18,1200,,TS,14.6,-49.9,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-18,1992,8,18,4,8,1992
AL041992,ANDREW,1992-08-18,1800,,TS,15.4,-51.8,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-18,1992,8,18,4,8,1992
AL041992,ANDREW,1992-08-19,0,,TS,16.3,-53.5,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-19,1992,8,19,4,8,1992
AL041992,ANDREW,1992-08-19,600,,TS,17.2,-55.3,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-19,1992,8,19,4,8,1992
AL041992,ANDREW,1992-08-19,1200,,TS,18.0,-56.9,45,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-19,1992,8,19,4,8,1992
AL041992,ANDREW,1992-08-19,1800,,TS,18.8,-58.3,45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-19,1992,8,19,4,8,1992
AL041992,ANDREW,1992-08-20,0,,TS,19.8,-59.3,40,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-20,1992,8,20,4,8,1992
AL041992,ANDREW,1992-08-20,600,,TS,20.7,-60.0,40,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-20,1992,8,20,4,8,1992
AL041992,ANDREW,1992-08-20,1200,,TS,21.7,-60.7,40,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-20,1992,8,20,4,8,1992
AL041992,ANDREW,1992-08-20,1800,,TS,22.5,-61.5,40,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-20,1992,8,20,4,8,1992
AL041992,ANDREW,1992-08-21,0,,TS,23.2,-62.4,45,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-21,1992,8,21,4,8,1992
AL041992,ANDREW,1992-08-21,600,,TS,23.9,-63.3,45,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-21,1992,8,21,4,8,1992
AL041992,ANDREW,1992-08-21,1200,,TS,24.4,-64.2,50,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-21,1992,8,21,4,8,1992
AL041992,ANDREW,1992-08-21,1800,,TS,24.8,-64.9,50,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1992-08-21,1992,8,21,4,8,1992
AL031993,BRET,1993-08-05,0,,TS,10.4,-43.4,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-05,1993,8,5,5,8,1993
AL031993,BRET,1993-08-05,600,,TS,10.3,-45.3,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-05,1993,8,5,5,8,1993
AL031993,BRET,1993-08-05,1200,,TS,10.3,-47.3,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-05,1993,8,5,5,8,1993
AL031993,BRET,1993-08-05,1800,,TS,10.3,-49.2,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-05,1993,8,5,5,8,1993
AL031993,BRET,1993-08-06,0,,TS,10.2,-51.0,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-06,1993,8,6,5,8,1993
AL031993,BRET,1993-08-06,600,,TS,10.1,-52.9,50,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-06,1993,8,6,5,8,1993
AL031993,BRET,1993-08-06,1200,,TS,10.0,-54.9,50,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-06,1993,8,6,5,8,1993
AL031993,BRET,1993-08-06,1800,,TS,10.1,-56.8,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-06,1993,8,6,5,8,1993
AL031993,BRET,1993-08-07,0,,TS,10.4,-58.6,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-07,1993,8,7,5,8,1993
AL031993,BRET,1993-08-07,600,,TS,10.7,-60.5,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-07,1993,8,7,5,8,1993
AL031993,BRET,1993-08-07,700,L,TS,10.8,-60.8,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-07,1993,8,7,5,8,1993
AL031993,BRET,1993-08-07,1000,L,TS,10.8,-61.8,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-07,1993,8,7,5,8,1993
AL031993,BRET,1993-08-07,1200,,TS,10.8,-62.4,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-07,1993,8,7,5,8,1993
AL031993,BRET,1993-08-07,1800,,TS,10.8,-64.1,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-07,1993,8,7,5,8,1993
AL031993,BRET,1993-08-08,0,,TS,10.8,-65.7,40,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-08,1993,8,8,5,8,1993
AL031993,BRET,1993-08-08,600,,TS,11.0,-67.6,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-08,1993,8,8,5,8,1993
AL031993,BRET,1993-08-08,800,L,TS,11.0,-68.3,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-08,1993,8,8,5,8,1993
AL031993,BRET,1993-08-08,1200,,TS,11.0,-69.7,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-08,1993,8,8,5,8,1993
AL031993,BRET,1993-08-08,1800,,TS,11.0,-71.8,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-08,1993,8,8,5,8,1993
AL031993,BRET,1993-08-09,0,,TS,10.9,-73.8,40,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-09,1993,8,9,5,8,1993
AL031993,BRET,1993-08-09,600,,TS,10.7,-75.8,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-09,1993,8,9,5,8,1993
AL031993,BRET,1993-08-10,600,,TS,11.0,-81.4,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-10,1993,8,10,5,8,1993
AL031993,BRET,1993-08-10,1200,,TS,11.1,-82.6,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-10,1993,8,10,5,8,1993
AL031993,BRET,1993-08-10,1700,L,TS,11.1,-83.8,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-10,1993,8,10,5,8,1993
AL031993,BRET,1993-08-10,1800,,TS,11.1,-84.0,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-10,1993,8,10,5,8,1993
AL061993,DENNIS,1993-08-24,1200,,TS,15.4,-34.0,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-24,1993,8,24,3,8,1993
AL061993,DENNIS,1993-08-24,1800,,TS,15.8,-34.9,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-24,1993,8,24,3,8,1993
AL061993,DENNIS,1993-08-25,0,,TS,16.4,-35.8,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-25,1993,8,25,3,8,1993
AL061993,DENNIS,1993-08-25,600,,TS,16.9,-36.6,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-25,1993,8,25,3,8,1993
AL061993,DENNIS,1993-08-25,1200,,TS,17.4,-37.6,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-25,1993,8,25,3,8,1993
AL061993,DENNIS,1993-08-25,1800,,TS,18.0,-38.7,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-25,1993,8,25,3,8,1993
AL061993,DENNIS,1993-08-26,0,,TS,18.7,-39.7,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-26,1993,8,26,3,8,1993
AL061993,DENNIS,1993-08-26,600,,TS,19.4,-40.7,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-26,1993,8,26,3,8,1993
AL061993,DENNIS,1993-08-26,1200,,TS,20.0,-41.4,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-26,1993,8,26,3,8,1993
AL061993,DENNIS,1993-08-26,1800,,TS,20.6,-42.1,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-26,1993,8,26,3,8,1993
AL061993,DENNIS,1993-08-27,0,,TS,21.3,-42.5,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-27,1993,8,27,3,8,1993
AL061993,DENNIS,1993-08-27,600,,TS,22.1,-42.7,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-08-27,1993,8,27,3,8,1993
AL081993,GERT,1993-09-15,1200,,TS,11.3,-83.0,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-09-15,1993,9,15,6,9,1993
AL081993,GERT,1993-09-15,1800,L,TS,11.8,-83.8,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-09-15,1993,9,15,6,9,1993
AL081993,GERT,1993-09-17,1800,,TS,16.3,-87.8,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-09-17,1993,9,17,6,9,1993
