,ID,Name,Date,Year,Month,Day,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Date_c,Duration,sst,rhum,wspd,slp,cldc
3426,AL091999,GERT,1999-09-13,1999,9,13,1800,,HU,16.1,-40.8,70,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-13,7,29.4997480803676,81.372220561283,81.372220561283,1011.4283887124366,5.205701031390067
3427,AL091999,GERT,1999-09-14,1999,9,14,0,,HU,16.3,-42.2,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-14,7,29.592162176925054,84.59206519008885,84.59206519008885,1009.2514340560327,5.332523642350984
3428,AL091999,GERT,1999-09-14,1999,9,14,600,,HU,16.6,-43.5,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-14,7,29.370315500650413,81.77088437853044,81.77088437853044,1010.2424660586199,5.146734900454089
3429,AL091999,GERT,1999-09-14,1999,9,14,1200,,HU,16.8,-44.6,90,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-14,7,29.370764927956802,81.96972298059123,81.96972298059123,1010.1637575051271,5.2014876847353015
3430,AL091999,GERT,1999-09-14,1999,9,14,1800,,HU,17.1,-45.8,95,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-14,7,29.054019967073206,85.5900286525042,85.5900286525042,1009.0536759417218,5.238108967288093
3431,AL091999,GERT,1999-09-15,1999,9,15,0,,HU,17.2,-46.9,100,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-15,7,29.089348949281025,85.26870869661747,85.26870869661747,1009.0577553221077,5.277686115437126
3432,AL091999,GERT,1999-09-15,1999,9,15,600,,HU,17.4,-47.9,110,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-15,7,29.280880009683944,81.4099857080324,81.4099857080324,1009.1706000585561,4.884180446482495
3433,AL091999,GERT,1999-09-15,1999,9,15,1200,,HU,17.5,-48.9,115,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-15,7,29.288944078387342,81.63904436809486,81.63904436809486,1009.1565085143917,4.946424628090125
3434,AL091999,GERT,1999-09-15,1999,9,15,1800,,HU,17.7,-50.0,125,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-15,7,29.343588702817357,83.27195157534412,83.27195157534412,1008.237076237439,5.4824981680501885
3435,AL091999,GERT,1999-09-16,1999,9,16,0,,HU,17.8,-50.8,130,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-16,7,29.331788998282164,83.16967756771342,83.16967756771342,1008.2628921925185,5.474651008226501
3436,AL091999,GERT,1999-09-16,1999,9,16,600,,HU,18.0,-51.7,130,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-16,7,29.21088904424401,82.16405471132694,82.16405471132694,1008.2826606899823,5.859263477606267
3437,AL091999,GERT,1999-09-16,1999,9,16,1200,,HU,18.2,-52.6,125,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-16,7,29.207937048906377,82.21805300367491,82.21805300367491,1008.2574522857312,5.845633515791136
3438,AL091999,GERT,1999-09-16,1999,9,16,1800,,HU,18.6,-53.4,120,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-16,7,29.032851653499385,84.87707612644552,84.87707612644552,1007.3805989158361,6.072306229208941
3439,AL091999,GERT,1999-09-17,1999,9,17,0,,HU,19.0,-54.2,115,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-17,7,29.053220429061838,84.67843008776057,84.67843008776057,1007.425713376609,6.047711884517468
3440,AL091999,GERT,1999-09-17,1999,9,17,600,,HU,19.4,-55.0,125,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-17,7,29.327708383860706,79.78081742704654,79.78081742704654,1007.34812137419,6.266116676586907
3441,AL091999,GERT,1999-09-17,1999,9,17,1200,,HU,19.9,-55.7,125,945,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-17,7,29.30906877380989,80.20699621179273,80.20699621179273,1007.3603726511666,6.214635750940166
3442,AL091999,GERT,1999-09-17,1999,9,17,1800,,HU,20.4,-56.3,115,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-17,7,28.943481822215876,84.55429003017714,84.55429003017714,1006.9420712463757,6.288751783940622
3443,AL091999,GERT,1999-09-18,1999,9,18,0,,HU,20.9,-56.8,110,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-18,7,28.945971499606056,84.50797976880783,84.50797976880783,1006.9764187982461,6.2677713319847195
3444,AL091999,GERT,1999-09-18,1999,9,18,600,,HU,21.6,-57.1,105,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-18,7,29.07627601920214,82.41982274936868,82.41982274936868,1006.9670438905126,5.72252315446791
3445,AL091999,GERT,1999-09-18,1999,9,18,1200,,HU,22.2,-57.4,105,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-18,7,28.84897467894135,83.6880089872711,83.6880089872711,1008.527163509098,5.266104515407034
3446,AL091999,GERT,1999-09-18,1999,9,18,1800,,HU,22.8,-57.8,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-18,7,28.854485150937688,83.6893052039623,83.6893052039623,1008.5375084308321,5.258755584511361
3447,AL091999,GERT,1999-09-19,1999,9,19,0,,HU,23.4,-58.1,110,947,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-19,7,28.838104575504747,83.68541171596213,83.68541171596213,1008.5077745581045,5.279991821340512
3448,AL091999,GERT,1999-09-19,1999,9,19,600,,HU,24.1,-58.7,115,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-19,7,28.6773425002195,83.76871639717012,83.76871639717012,1009.0574530842947,4.8449467832365904
3449,AL091999,GERT,1999-09-19,1999,9,19,1200,,HU,24.7,-59.2,115,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-09-19,7,28.146422839922224,83.92591719880141,83.92591719880141,1008.1087379135485,5.769332628803236
3450,AL141999,JOSE,1999-10-18,1999,10,18,600,,TS,10.9,-52.8,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-18,5,29.781574897087495,83.50930792855384,83.50930792855384,1009.3849766264048,4.677621580184958
3451,AL141999,JOSE,1999-10-18,1999,10,18,1200,,TS,11.5,-53.9,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-18,5,29.544964156753455,82.03023596157504,82.03023596157504,1008.7463946765414,5.860554175147077
3452,AL141999,JOSE,1999-10-18,1999,10,18,1800,,TS,12.2,-55.1,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-18,5,30.50948859434217,86.05443886476979,86.05443886476979,1010.9489963254125,4.980201138225339
3453,AL141999,JOSE,1999-10-19,1999,10,19,0,,TS,12.9,-56.1,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-19,5,30.468529350811963,85.86632414943662,85.86632414943662,1010.884563653796,4.974435158828268
3454,AL141999,JOSE,1999-10-19,1999,10,19,600,,TS,13.5,-57.1,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-19,5,29.520613100625383,82.00716201543928,82.00716201543928,1009.5434127562594,4.915702088426378
3455,AL141999,JOSE,1999-10-19,1999,10,19,1200,,TS,14.1,-58.1,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-19,5,29.264430498771837,80.8254708627838,80.8254708627838,1009.6220835554509,4.831600240369657
3456,AL141999,JOSE,1999-10-19,1999,10,19,1800,,HU,14.9,-58.9,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-19,5,29.264361741556883,80.82504136836039,80.82504136836039,1009.6222078834556,4.8314525451362025
3457,AL141999,JOSE,1999-10-20,1999,10,20,0,,HU,15.7,-59.5,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-20,5,29.208694997157483,80.81155160593788,80.81155160593788,1009.4093566802675,4.864821599509053
3458,AL141999,JOSE,1999-10-20,1999,10,20,600,,HU,16.3,-60.2,80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-20,5,29.301034551984774,76.81369178662361,76.81369178662361,1010.5002421844027,4.249974719461452
3459,AL141999,JOSE,1999-10-20,1999,10,20,1200,,HU,16.8,-61.1,85,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-20,5,29.16577165386986,82.06047128012949,82.06047128012949,1009.3003071294239,4.32961931867108
3460,AL141999,JOSE,1999-10-20,1999,10,20,1600,L,HU,17.1,-61.7,80,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-20,5,29.139502712207133,81.98762252137159,81.98762252137159,1009.3377586563994,4.384305490540495
3461,AL141999,JOSE,1999-10-20,1999,10,20,1800,,HU,17.2,-62.0,80,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-20,5,29.12410660913044,81.94482626771364,81.94482626771364,1009.3597042505439,4.416412636040304
3462,AL141999,JOSE,1999-10-21,1999,10,21,0,,HU,17.6,-62.7,75,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-21,5,29.090593511676964,81.8516747339298,81.8516747339298,1009.4074715012641,4.486318373221227
3463,AL141999,JOSE,1999-10-21,1999,10,21,600,,HU,18.1,-63.8,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-21,5,28.07110741856813,81.32744232015094,81.32744232015094,1010.4220661869924,4.155861044524007
3464,AL141999,JOSE,1999-10-21,1999,10,21,1105,L,TS,18.4,-64.6,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-21,5,28.092828341109037,81.3968361089592,81.3968361089592,1010.4255003930494,4.233797037555678
3465,AL141999,JOSE,1999-10-21,1999,10,21,1200,,TS,18.5,-64.8,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-21,5,28.099295107851795,81.41750429893699,81.41750429893699,1010.4265346298002,4.257014304225131
3466,AL141999,JOSE,1999-10-21,1999,10,21,1800,,TS,19.0,-65.3,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-21,5,28.631294150410042,84.08895341776365,84.08895341776365,1010.2784943066587,6.337008216585675
3467,AL141999,JOSE,1999-10-22,1999,10,22,0,,TS,19.4,-65.8,50,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-22,5,28.616288553787168,83.89803996835631,83.89803996835631,1010.293083129833,6.228826231390711
3468,AL141999,JOSE,1999-10-22,1999,10,22,600,,TS,19.9,-66.1,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-22,5,28.604946179493542,83.75391822415965,83.75391822415965,1010.304167587253,6.147122141413843
3469,AL141999,JOSE,1999-10-22,1999,10,22,1200,,TS,20.5,-65.9,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-22,5,27.232967722494866,80.74735463701307,80.74735463701307,1012.3769685824874,5.472976064282922
3470,AL141999,JOSE,1999-10-22,1999,10,22,1800,,TS,21.1,-65.6,50,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-22,5,27.179132262120493,80.65444715442761,80.65444715442761,1012.4609035049394,5.4830547091968835
3471,AL141999,JOSE,1999-10-23,1999,10,23,0,,TS,22.0,-65.2,50,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-23,5,27.059946372515377,77.97634715156933,77.97634715156933,1012.4630653875521,5.620926686119776
3472,AL141999,JOSE,1999-10-23,1999,10,23,600,,TS,23.0,-64.8,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-23,5,26.789745135355233,80.20447160337721,80.20447160337721,1013.5981383683122,5.452084186567484
3473,AL141999,JOSE,1999-10-23,1999,10,23,1200,,TS,24.0,-64.3,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-10-23,5,27.0908447645221,81.79417584586321,81.79417584586321,1012.2414841950934,5.764920274734351
3474,AL161999,LENNY,1999-11-14,1999,11,14,1200,,TS,16.4,-79.9,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-14,7,28.20048961247896,79.6516491524719,79.6516491524719,1009.0829814571842,4.876061063376634
3475,AL161999,LENNY,1999-11-14,1999,11,14,1800,,TS,16.3,-79.3,55,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-14,7,28.199472498910243,79.65257633335082,79.65257633335082,1009.0814993530805,4.874764139123053
3476,AL161999,LENNY,1999-11-15,1999,11,15,0,,HU,16.0,-78.6,70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-15,7,28.12046568132286,81.10686815218736,81.10686815218736,1010.0118600083779,4.591068091357331
3477,AL161999,LENNY,1999-11-15,1999,11,15,600,,HU,15.5,-77.7,75,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-15,7,28.3493768354315,81.15857544885226,81.15857544885226,1010.5233692133959,4.566809855312804
3478,AL161999,LENNY,1999-11-15,1999,11,15,1200,,HU,15.1,-76.4,85,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-15,7,28.109795695088774,80.87863266037785,80.87863266037785,1010.8738424819508,4.830385021651818
3479,AL161999,LENNY,1999-11-15,1999,11,15,1800,,HU,14.8,-74.8,75,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-15,7,28.16315745376475,80.7341629311381,80.7341629311381,1010.8467437819039,4.854886221383891
3480,AL161999,LENNY,1999-11-16,1999,11,16,0,,HU,15.1,-73.4,75,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-16,7,28.161098930731782,80.73357596661633,80.73357596661633,1010.8484562876707,4.8537968578075
3481,AL161999,LENNY,1999-11-16,1999,11,16,600,,HU,15.1,-72.0,75,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-16,7,26.62737994051166,78.88365023876946,78.88365023876946,1012.0935695068049,3.314189282820222
3482,AL161999,LENNY,1999-11-16,1999,11,16,1200,,HU,15.1,-70.5,85,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-16,7,27.850389792079742,82.91434711933933,82.91434711933933,1010.4954348372031,5.4645329916929555
3483,AL161999,LENNY,1999-11-16,1999,11,16,1800,,HU,15.5,-69.0,85,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-16,7,27.807655847540307,83.02628891487865,83.02628891487865,1010.5221555402841,5.546016823867509
3484,AL161999,LENNY,1999-11-17,1999,11,17,0,,HU,15.9,-67.6,100,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-17,7,28.235773867627955,80.27392416389633,80.27392416389633,1011.1832072668351,6.087125319630677
3485,AL161999,LENNY,1999-11-17,1999,11,17,600,,HU,16.4,-66.5,105,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-17,7,28.20014246126846,79.89635847570156,79.89635847570156,1009.6034826167851,5.7789234235226665
3486,AL161999,LENNY,1999-11-17,1999,11,17,1200,,HU,16.8,-65.5,115,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-17,7,28.273192372341924,79.65365746365774,79.65365746365774,1009.3512688952726,5.791776855149519
3487,AL161999,LENNY,1999-11-17,1999,11,17,1800,L,HU,17.4,-64.8,135,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-17,7,28.136021974492998,80.67750607885914,80.67750607885914,1010.7003102874876,5.418302767357496
3488,AL161999,LENNY,1999-11-18,1999,11,18,0,,HU,17.6,-64.2,130,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-18,7,28.16222116456393,80.68155897920307,80.68155897920307,1010.6816887380606,5.414421311920362
3489,AL161999,LENNY,1999-11-18,1999,11,18,600,,HU,17.8,-63.9,125,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-18,7,28.16929881527861,80.68247744986141,80.68247744986141,1010.6767746945304,5.413375692199934
3490,AL161999,LENNY,1999-11-18,1999,11,18,1200,,HU,17.9,-63.6,120,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-18,7,28.17600601323488,80.68347902897318,80.68347902897318,1010.672030833867,5.412382197641145
3491,AL161999,LENNY,1999-11-18,1999,11,18,1800,L,HU,18.0,-63.3,110,966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-18,7,27.369708245503666,79.7208314260922,79.7208314260922,1011.8900271253985,5.317806860478034
3492,AL161999,LENNY,1999-11-19,1999,11,19,0,L,HU,18.1,-63.1,85,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-19,7,27.375153954620313,79.70733423538779,79.70733423538779,1011.8834662197581,5.3158166507831055
3493,AL161999,LENNY,1999-11-19,1999,11,19,600,L,HU,18.0,-62.9,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-19,7,27.658225434444084,81.15635308807292,81.15635308807292,1012.0460852340321,5.106899524933131
3494,AL161999,LENNY,1999-11-19,1999,11,19,1200,,HU,17.9,-62.8,70,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-19,7,28.360271690525344,79.96698139174016,79.96698139174016,1010.2631039303692,4.381102804305078
3495,AL161999,LENNY,1999-11-19,1999,11,19,1800,,TS,17.6,-62.5,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-19,7,28.383702422575166,79.94088606154325,79.94088606154325,1010.2547607445248,4.321531658395965
3496,AL161999,LENNY,1999-11-20,1999,11,20,0,L,TS,17.3,-61.8,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-20,7,28.435447650941306,79.88310345604532,79.88310345604532,1010.2364913324217,4.189626827538333
3497,AL161999,LENNY,1999-11-20,1999,11,20,600,,TS,17.0,-61.1,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-20,7,28.500198854838928,79.81096606869356,79.81096606869356,1010.2135125283104,4.024927565042395
3498,AL161999,LENNY,1999-11-20,1999,11,20,1200,,TS,16.5,-60.4,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-20,7,29.37660221104647,79.958715953733,79.958715953733,1008.9572466046961,4.890104818209111
3499,AL161999,LENNY,1999-11-20,1999,11,20,1800,,TS,15.9,-59.8,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-20,7,27.486647942621964,81.00018777847706,81.00018777847706,1009.0766571507783,6.699691822249037
3500,AL161999,LENNY,1999-11-21,1999,11,21,0,,TS,16.0,-59.0,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1999-11-21,7,29.457244721023713,79.91710217697602,79.91710217697602,1008.8373353517939,4.866463585069514
3501,AL032000,ALBERTO,2000-08-04,2000,8,4,600,,TS,12.0,-22.3,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-04,6,30.656074293379923,81.26802542154236,81.26802542154236,1014.9768380024639,7.430008403552062
3502,AL032000,ALBERTO,2000-08-04,2000,8,4,1200,,TS,12.3,-23.8,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-04,6,30.859841632530596,81.50126840117557,81.50126840117557,1013.737406973571,5.113952294888891
3503,AL032000,ALBERTO,2000-08-04,2000,8,4,1800,,TS,12.7,-25.2,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-04,6,30.951702312226953,78.58283487853586,78.58283487853586,1012.9759820867738,2.1850138690399006
3504,AL032000,ALBERTO,2000-08-05,2000,8,5,0,,TS,13.2,-26.7,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-05,6,30.807710262490943,79.1212775105375,79.1212775105375,1012.6059916643095,2.73628988627915
3505,AL032000,ALBERTO,2000-08-05,2000,8,5,600,,TS,13.7,-28.2,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-05,6,31.15314272791752,82.25608783765688,82.25608783765688,1014.2177255735371,7.524011814953737
3506,AL032000,ALBERTO,2000-08-05,2000,8,5,1200,,TS,14.1,-29.8,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-05,6,30.02176712503247,82.25609873679477,82.25609873679477,1010.6222402691792,4.751138279665003
3507,AL032000,ALBERTO,2000-08-05,2000,8,5,1800,,TS,14.5,-31.4,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-05,6,30.531812224051944,78.65649643837492,78.65649643837492,1010.2485861240497,5.540527940312987
3508,AL032000,ALBERTO,2000-08-06,2000,8,6,0,,HU,14.5,-33.2,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-06,6,29.8540816882598,80.83517077865196,80.83517077865196,1009.9887027809476,4.372078673490241
3509,AL032000,ALBERTO,2000-08-06,2000,8,6,600,,HU,14.6,-34.4,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-06,6,29.859432055275917,80.88208442273812,80.88208442273812,1009.8941812950745,4.46751564849906
3510,AL032000,ALBERTO,2000-08-06,2000,8,6,1200,,HU,14.7,-35.4,70,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-06,6,30.272391728907753,78.64212032298812,78.64212032298812,1008.1010454985307,4.908408645137556
3511,AL032000,ALBERTO,2000-08-06,2000,8,6,1800,,HU,15.2,-36.6,75,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-06,6,30.224346180466856,79.06394925115572,79.06394925115572,1008.2420425719312,4.923260931197278
3512,AL032000,ALBERTO,2000-08-07,2000,8,7,0,,HU,15.7,-38.1,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-07,6,29.886336783578074,79.67959132648286,79.67959132648286,1008.0558403982851,5.027369383940764
3513,AL032000,ALBERTO,2000-08-07,2000,8,7,600,,HU,16.0,-39.6,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-07,6,29.713705998596108,82.72732168664365,82.72732168664365,1008.5152485801586,5.369509024836591
3514,AL032000,ALBERTO,2000-08-07,2000,8,7,1200,,HU,16.2,-41.0,80,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-07,6,29.871338899443284,80.81601046043534,80.81601046043534,1008.0790651120816,5.872792715120895
3515,AL032000,ALBERTO,2000-08-07,2000,8,7,1800,,HU,16.5,-42.2,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-07,6,29.85321043974076,81.01207817726083,81.01207817726083,1008.0599272943608,5.812891642232671
3516,AL032000,ALBERTO,2000-08-08,2000,8,8,0,,HU,16.7,-43.6,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-08,6,29.071786120889392,88.15999117162116,88.15999117162116,1007.9226812399577,5.546677700292565
3517,AL032000,ALBERTO,2000-08-08,2000,8,8,600,,HU,17.0,-44.9,70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-08,6,29.170421608768258,87.41876558974461,87.41876558974461,1007.8440505639007,5.473691438062538
3518,AL032000,ALBERTO,2000-08-08,2000,8,8,1200,,HU,17.7,-45.7,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-08,6,29.379334775900666,80.66418883097693,80.66418883097693,1004.4888431545254,4.43761203198651
3519,AL032000,ALBERTO,2000-08-08,2000,8,8,1800,,HU,18.6,-46.5,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-08,6,29.50786254762279,82.14595565267845,82.14595565267845,1008.2368860876081,5.07810849781545
3520,AL032000,ALBERTO,2000-08-09,2000,8,9,0,,TS,19.6,-47.2,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-09,6,29.875744193442877,82.47648600385544,82.47648600385544,1008.1345677500947,5.420211430809
3521,AL032000,ALBERTO,2000-08-09,2000,8,9,600,,TS,20.6,-48.5,60,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-09,6,29.2616667107137,84.03186225827532,84.03186225827532,1007.8933619445938,5.0229482883019365
3522,AL032000,ALBERTO,2000-08-09,2000,8,9,1200,,TS,21.9,-49.9,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-09,6,29.696073558840908,84.64760878737236,84.64760878737236,1007.9257159916884,4.507387278494057
3523,AL032000,ALBERTO,2000-08-09,2000,8,9,1800,,TS,23.4,-51.3,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-09,6,28.765146296947304,80.74916333455363,80.74916333455363,1007.7085906066307,4.151053783195467
3524,AL032000,ALBERTO,2000-08-10,2000,8,10,0,,HU,24.8,-52.6,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-10,6,28.030854745189465,85.54283840346815,85.54283840346815,1008.0078129393033,4.622865983022854
3525,AL072000,DEBBY,2000-08-20,2000,8,20,600,,TS,13.3,-46.8,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-20,4,29.69796254466069,87.10674468506342,87.10674468506342,1007.5231688538169,5.133530758143605
3526,AL072000,DEBBY,2000-08-20,2000,8,20,1200,,TS,14.0,-48.8,40,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-20,4,29.982412663149162,83.09632810668555,83.09632810668555,1007.5684742286321,4.875537513691484
3527,AL072000,DEBBY,2000-08-20,2000,8,20,1800,,TS,14.7,-50.6,45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-20,4,29.389706694959617,82.77519097106054,82.77519097106054,1007.4222398723174,6.25102515416891
3528,AL072000,DEBBY,2000-08-21,2000,8,21,0,,TS,15.1,-52.1,55,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-08-21,4,29.32641293573261,82.13766612132663,82.13766612132663,1007.2666665364969,4.8858570477584315
