ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Date_c,Year,Month,Day,Duration
AL181970,            UNNAMED,19701014,0,  , SS,27.0N,63.5W,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-14,1970,10,14,5
AL181970,            UNNAMED,19701014,600,  , SS,27.0N,65.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-14,1970,10,14,5
AL181970,            UNNAMED,19701014,1200,  , SS,27.0N,66.5W,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-14,1970,10,14,5
AL181970,            UNNAMED,19701014,1800,  , SS,27.3N,67.2W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-14,1970,10,14,5
AL181970,            UNNAMED,19701015,0,  , SS,27.5N,67.5W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-15,1970,10,15,5
AL181970,            UNNAMED,19701015,600,  , SS,27.8N,67.6W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-15,1970,10,15,5
AL181970,            UNNAMED,19701015,1200,  , SS,28.0N,67.5W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-15,1970,10,15,5
AL181970,            UNNAMED,19701015,1800,  , SS,28.8N,67.4W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-15,1970,10,15,5
AL181970,            UNNAMED,19701016,0,  , TS,30.0N,67.0W,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-16,1970,10,16,5
AL181970,            UNNAMED,19701016,600,  , TS,30.7N,66.6W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-16,1970,10,16,5
AL181970,            UNNAMED,19701016,1200,  , HU,31.5N,66.0W,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-16,1970,10,16,5
AL181970,            UNNAMED,19701016,1800,  , HU,32.5N,64.7W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-16,1970,10,16,5
AL181970,            UNNAMED,19701017,0,  , HU,34.0N,63.0W,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-17,1970,10,17,5
AL181970,            UNNAMED,19701017,600,  , HU,36.5N,61.7W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-17,1970,10,17,5
AL181970,            UNNAMED,19701017,1200,  , HU,39.0N,61.0W,90,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-17,1970,10,17,5
AL181970,            UNNAMED,19701017,1800,  , HU,42.5N,57.5W,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-17,1970,10,17,5
AL181970,            UNNAMED,19701018,0,  , EX,47.0N,53.0W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-18,1970,10,18,5
AL191970,            UNNAMED,19701021,600,  , SS,34.8N,45.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-21,1970,10,21,7
AL191970,            UNNAMED,19701021,1200,  , SS,35.0N,45.0W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-21,1970,10,21,7
AL191970,            UNNAMED,19701021,1800,  , SS,35.0N,45.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-21,1970,10,21,7
AL191970,            UNNAMED,19701022,0,  , SS,35.0N,45.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-22,1970,10,22,7
AL191970,            UNNAMED,19701022,600,  , SS,35.0N,45.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-22,1970,10,22,7
AL191970,            UNNAMED,19701022,1200,  , SS,35.0N,45.0W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-22,1970,10,22,7
AL191970,            UNNAMED,19701022,1800,  , SS,35.2N,44.7W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-22,1970,10,22,7
AL191970,            UNNAMED,19701023,0,  , SS,35.5N,44.0W,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-23,1970,10,23,7
AL191970,            UNNAMED,19701023,600,  , SS,36.0N,43.2W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-23,1970,10,23,7
AL191970,            UNNAMED,19701023,1200,  , SS,36.5N,42.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-23,1970,10,23,7
AL191970,            UNNAMED,19701023,1800,  , SS,36.6N,42.1W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-23,1970,10,23,7
AL191970,            UNNAMED,19701024,0,  , SS,36.5N,41.8W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-24,1970,10,24,7
AL191970,            UNNAMED,19701024,600,  , SS,36.3N,41.7W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-24,1970,10,24,7
AL191970,            UNNAMED,19701024,1200,  , SS,36.0N,41.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-24,1970,10,24,7
AL191970,            UNNAMED,19701024,1800,  , SS,35.5N,41.3W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-24,1970,10,24,7
AL191970,            UNNAMED,19701025,0,  , SS,35.0N,41.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-25,1970,10,25,7
AL191970,            UNNAMED,19701025,600,  , SS,34.5N,40.8W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-25,1970,10,25,7
AL191970,            UNNAMED,19701025,1200,  , TS,34.0N,40.5W,55,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-25,1970,10,25,7
AL191970,            UNNAMED,19701025,1800,  , TS,33.5N,40.0W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-25,1970,10,25,7
AL191970,            UNNAMED,19701026,0,  , TS,35.0N,39.0W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-26,1970,10,26,7
AL191970,            UNNAMED,19701026,600,  , TS,35.5N,38.5W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-26,1970,10,26,7
AL191970,            UNNAMED,19701026,1200,  , TS,36.0N,38.0W,60,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-26,1970,10,26,7
AL191970,            UNNAMED,19701026,1800,  , TS,36.5N,37.5W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-26,1970,10,26,7
AL191970,            UNNAMED,19701027,0,  , HU,37.0N,36.5W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-27,1970,10,27,7
AL191970,            UNNAMED,19701027,600,  , HU,37.8N,35.3W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-27,1970,10,27,7
AL191970,            UNNAMED,19701027,1200,  , TS,38.5N,34.0W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-27,1970,10,27,7
AL191970,            UNNAMED,19701027,1800,  , TS,39.3N,32.8W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-27,1970,10,27,7
AL191970,            UNNAMED,19701028,0,  , TS,40.0N,31.5W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-28,1970,10,28,7
AL191970,            UNNAMED,19701028,600,  , TS,42.1N,29.1W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-28,1970,10,28,7
AL191970,            UNNAMED,19701028,1200,  , TS,46.0N,25.0W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-28,1970,10,28,7
AL011971,             ARLENE,19710705,1800,  , TS,36.7N,72.9W,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-05,1971,7,5,3
AL011971,             ARLENE,19710706,0,  , TS,37.6N,71.8W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-06,1971,7,6,3
AL011971,             ARLENE,19710706,600,  , TS,38.5N,70.1W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-06,1971,7,6,3
AL011971,             ARLENE,19710706,1200,  , TS,39.6N,68.3W,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-06,1971,7,6,3
AL011971,             ARLENE,19710706,1800,  , TS,40.7N,65.9W,55,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-06,1971,7,6,3
AL011971,             ARLENE,19710707,0,  , TS,41.8N,63.0W,50,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-07,1971,7,7,3
AL011971,             ARLENE,19710707,600,  , TS,43.1N,59.5W,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-07,1971,7,7,3
AL011971,             ARLENE,19710707,1200,  , TS,44.7N,56.3W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-07,1971,7,7,3
AL011971,             ARLENE,19710707,1800,  , EX,46.5N,53.0W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-07,1971,7,7,3
AL011971,             ARLENE,19710708,0,  , EX,47.6N,49.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-07-08,1971,7,8,3
AL061971,               BETH,19710814,1200,  , TS,34.4N,72.3W,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-14,1971,8,14,3
AL061971,               BETH,19710814,1800,  , TS,35.8N,71.0W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-14,1971,8,14,3
AL061971,               BETH,19710815,0,  , HU,37.2N,69.9W,70,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-15,1971,8,15,3
AL061971,               BETH,19710815,600,  , HU,38.4N,68.5W,70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-15,1971,8,15,3
AL061971,               BETH,19710815,1200,  , HU,39.7N,67.2W,75,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-15,1971,8,15,3
AL061971,               BETH,19710815,1800,  , HU,40.8N,65.8W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-15,1971,8,15,3
AL061971,               BETH,19710816,0,  , HU,42.0N,64.5W,65,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-16,1971,8,16,3
AL061971,               BETH,19710816,600,  , HU,43.2N,63.3W,65,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-16,1971,8,16,3
AL061971,               BETH,19710816,1200,  , HU,44.0N,62.5W,65,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-16,1971,8,16,3
AL061971,               BETH,19710816,1800,  , HU,45.3N,61.5W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-16,1971,8,16,3
AL061971,               BETH,19710817,0,  , EX,46.7N,60.2W,60,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-17,1971,8,17,3
AL061971,               BETH,19710817,600,  , EX,48.3N,59.0W,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-17,1971,8,17,3
AL061971,               BETH,19710817,1200,  , EX,49.5N,57.7W,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-08-17,1971,8,17,3
AL111971,               FERN,19710908,0,  , TS,26.9N,92.6W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,4
AL111971,               FERN,19710908,600,  , TS,26.6N,92.8W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,4
AL111971,               FERN,19710908,1200,  , TS,26.4N,93.1W,50,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,4
AL111971,               FERN,19710908,1800,  , TS,26.3N,93.4W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,4
AL111971,               FERN,19710909,0,  , HU,26.4N,93.7W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,4
AL111971,               FERN,19710909,600,  , HU,26.7N,94.0W,80,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,4
AL111971,               FERN,19710909,1200,  , HU,27.1N,94.3W,80,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,4
AL111971,               FERN,19710909,1800,  , HU,27.5N,94.5W,75,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,4
AL111971,               FERN,19710910,0,  , HU,28.0N,94.8W,70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,4
AL111971,               FERN,19710910,600,  , HU,28.5N,95.3W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,4
AL111971,               FERN,19710910,1200,  , TS,28.5N,96.0W,60,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,4
AL111971,               FERN,19710910,1800,  , TS,28.3N,96.5W,60,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,4
AL111971,               FERN,19710911,0,  , TS,28.0N,96.9W,55,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,4
AL111971,               FERN,19710911,600,  , TS,27.7N,97.3W,55,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,4
AL111971,               FERN,19710911,1200,  , TS,27.5N,97.6W,45,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,4
AL111971,               FERN,19710911,1800,  , TS,27.3N,98.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,4
AL111971,               FERN,19710912,0,  , TS,27.1N,98.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,4
AL111971,               FERN,19710912,600,  , TS,27.1N,98.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,4
AL111971,               FERN,19710912,1200,  , TS,27.0N,99.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,4
AL131971,              EDITH,19710907,1200,  , TS,12.7N,69.1W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-07,1971,9,7,10
AL131971,              EDITH,19710907,1800,  , TS,12.9N,70.9W,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-07,1971,9,7,10
AL131971,              EDITH,19710908,0,  , TS,13.0N,72.3W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,10
AL131971,              EDITH,19710908,600,  , HU,13.2N,73.8W,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,10
AL131971,              EDITH,19710908,1200,  , HU,13.6N,75.3W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,10
AL131971,              EDITH,19710908,1800,  , HU,13.8N,77.2W,75,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-08,1971,9,8,10
AL131971,              EDITH,19710909,0,  , HU,14.0N,78.8W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,10
AL131971,              EDITH,19710909,600,  , HU,14.2N,80.5W,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,10
AL131971,              EDITH,19710909,1200,  , HU,14.4N,81.9W,120,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,10
AL131971,              EDITH,19710909,1800,  , HU,14.8N,83.2W,140,943,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-09,1971,9,9,10
AL131971,              EDITH,19710910,0,  , HU,15.2N,84.1W,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,10
AL131971,              EDITH,19710910,600,  , HU,15.5N,84.9W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,10
AL131971,              EDITH,19710910,1200,  , HU,15.9N,85.8W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,10
AL131971,              EDITH,19710910,1800,  , HU,16.5N,86.9W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,10
AL131971,              EDITH,19710911,0,  , TS,17.3N,87.8W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,10
AL131971,              EDITH,19710911,600,  , TS,18.1N,88.4W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,10
AL131971,              EDITH,19710911,1200,  , TS,18.6N,89.2W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,10
AL131971,              EDITH,19710911,1800,  , TS,19.3N,89.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,10
AL131971,              EDITH,19710912,0,  , TS,19.8N,90.5W,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,10
AL131971,              EDITH,19710912,600,  , TS,20.7N,91.4W,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,10
AL131971,              EDITH,19710912,1200,  , TS,21.5N,92.2W,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,10
AL131971,              EDITH,19710912,1800,  , TS,21.9N,92.9W,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,10
AL131971,              EDITH,19710913,0,  , TS,22.1N,93.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,10
AL131971,              EDITH,19710913,600,  , TS,22.3N,94.2W,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,10
AL131971,              EDITH,19710913,1200,  , TS,22.9N,95.1W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,10
AL131971,              EDITH,19710913,1800,  , TS,23.1N,96.1W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,10
AL131971,              EDITH,19710914,0,  , TS,23.3N,96.9W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,10
AL131971,              EDITH,19710914,600,  , TS,23.4N,97.6W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,10
AL131971,              EDITH,19710914,1200,  , TS,23.7N,97.8W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,10
AL131971,              EDITH,19710914,1800,  , TS,23.9N,97.8W,45,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,10
AL131971,              EDITH,19710915,0,  , TS,24.2N,97.6W,45,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,10
AL131971,              EDITH,19710915,600,  , TS,24.7N,97.2W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,10
AL131971,              EDITH,19710915,1200,  , TS,25.3N,96.8W,50,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,10
AL131971,              EDITH,19710915,1800,  , HU,26.2N,96.2W,65,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,10
AL131971,              EDITH,19710916,0,  , HU,27.3N,95.4W,70,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,10
AL131971,              EDITH,19710916,600,  , HU,28.4N,94.6W,80,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,10
AL131971,              EDITH,19710916,1200,  , HU,29.5N,93.1W,85,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,10
AL131971,              EDITH,19710916,1800,  , TS,30.5N,91.6W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,10
AL131971,              EDITH,19710917,0,  , TS,31.8N,89.9W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-17,1971,9,17,10
AL141971,             GINGER,19710910,1200,  , TS,27.7N,66.1W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,21
AL141971,             GINGER,19710910,1800,  , TS,27.7N,65.5W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-10,1971,9,10,21
AL141971,             GINGER,19710911,0,  , TS,27.7N,65.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,21
AL141971,             GINGER,19710911,600,  , TS,27.8N,64.2W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,21
AL141971,             GINGER,19710911,1200,  , HU,27.9N,63.3W,65,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,21
AL141971,             GINGER,19710911,1800,  , HU,28.3N,62.4W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-11,1971,9,11,21
AL141971,             GINGER,19710912,0,  , HU,28.9N,61.6W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,21
AL141971,             GINGER,19710912,600,  , HU,29.6N,60.7W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,21
AL141971,             GINGER,19710912,1200,  , HU,30.3N,59.9W,75,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,21
AL141971,             GINGER,19710912,1800,  , HU,31.1N,59.0W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-12,1971,9,12,21
AL141971,             GINGER,19710913,0,  , HU,31.7N,58.2W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,21
AL141971,             GINGER,19710913,600,  , HU,32.3N,57.2W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,21
AL141971,             GINGER,19710913,1200,  , HU,32.7N,56.1W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,21
AL141971,             GINGER,19710913,1800,  , HU,33.0N,54.9W,90,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-13,1971,9,13,21
AL141971,             GINGER,19710914,0,  , HU,33.3N,53.3W,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,21
AL141971,             GINGER,19710914,600,  , HU,33.6N,52.7W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,21
AL141971,             GINGER,19710914,1200,  , HU,33.7N,50.1W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,21
AL141971,             GINGER,19710914,1800,  , HU,33.3N,48.3W,80,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-14,1971,9,14,21
AL141971,             GINGER,19710915,0,  , HU,33.0N,48.4W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,21
AL141971,             GINGER,19710915,600,  , HU,32.9N,48.7W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,21
AL141971,             GINGER,19710915,1200,  , HU,32.8N,49.1W,70,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,21
AL141971,             GINGER,19710915,1800,  , HU,32.7N,49.4W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-15,1971,9,15,21
AL141971,             GINGER,19710916,0,  , HU,32.7N,49.6W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,21
AL141971,             GINGER,19710916,600,  , HU,32.7N,49.8W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,21
AL141971,             GINGER,19710916,1200,  , HU,32.7N,50.1W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,21
AL141971,             GINGER,19710916,1800,  , HU,32.7N,50.5W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-16,1971,9,16,21
